"zip_code","cbsa_1",cbsa_1_ratio,"cbsa_2",cbsa_2_ratio,"cbsa_3",cbsa_3_ratio,"cbsa_4",cbsa_4_ratio
"62330","22800",0.91242361,"15460",0.08757638,NULL,NULL,NULL,NULL
"62334","22800",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62336","22800",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62338","39500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62339","39500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62340",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62341","22800",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62343","39500",0.07719298,NULL,NULL,NULL,NULL,NULL,NULL
"62344",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62345",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62346","39500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62347","39500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62348","39500",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62349","39500",0.98679870,"22800",0.01320132,NULL,NULL,NULL,NULL
"62351","39500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62352",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62353",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62354","22800",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62355","41180",0.00522193,NULL,NULL,NULL,NULL,NULL,NULL
"62356",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62357",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62358","22800",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62359","39500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62360","39500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62361",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62362",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62363","27300",0.00068705,NULL,NULL,NULL,NULL,NULL,NULL
"62365","39500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62366",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62367","22800",0.73533618,"31380",0.26466379,NULL,NULL,NULL,NULL
"62370",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62373","22800",0.91772151,"39500",0.08227848,NULL,NULL,NULL,NULL
"62374","31380",0.64748204,"22800",0.35251799,NULL,NULL,NULL,NULL
"62375",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62376","39500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62378",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62379","22800",0.96785712,"39500",0.03214286,NULL,NULL,NULL,NULL
"62380","22800",0.99459457,"39500",0.00540540,NULL,NULL,NULL,NULL
"62401","20820",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62410",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62411","20820",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62413",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62414","20820",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62417",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62418","20820",0.48090816,NULL,NULL,NULL,NULL,NULL,NULL
"62419",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62420","16660",0.10274841,NULL,NULL,NULL,NULL,NULL,NULL
"62421",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62422",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62423",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62424","20820",0.96659482,NULL,NULL,NULL,NULL,NULL,NULL
"62425",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62426","20820",0.70037454,NULL,NULL,NULL,NULL,NULL,NULL
"62427",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62428","16660",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62431",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62432","16660",0.01200000,NULL,NULL,NULL,NULL,NULL,NULL
"62433",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62434",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62436","16660",0.58518517,NULL,NULL,NULL,NULL,NULL,NULL
"62438",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62439",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62440","16660",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62441",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62442",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62443","20820",0.90694004,NULL,NULL,NULL,NULL,NULL,NULL
"62444","20820",0.02551020,NULL,NULL,NULL,NULL,NULL,NULL
"62445","16660",0.44736841,"20820",0.30000001,NULL,NULL,NULL,NULL
"62446",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62447","16660",0.98941797,NULL,NULL,NULL,NULL,NULL,NULL
"62448",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62449",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62450",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62451",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62452",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62454",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62458","20820",0.07978241,NULL,NULL,NULL,NULL,NULL,NULL
"62459",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62460",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62461","20820",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62462","16660",0.38498789,"20820",0.00726392,NULL,NULL,NULL,NULL
"62463",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62464",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62465",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62466",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62467","20820",0.93441516,"16660",0.04800541,NULL,NULL,NULL,NULL
"62468","16660",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62469","16660",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62471",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62473","20820",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62474","16660",0.18874171,NULL,NULL,NULL,NULL,NULL,NULL
"62475",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62476",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62477",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62478",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62479","20820",0.03389830,NULL,NULL,NULL,NULL,NULL,NULL
"62480",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62481",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62501","19500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62510","45380",0.88970590,NULL,NULL,NULL,NULL,NULL,NULL
"62512","30660",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62513","19500",0.87012988,"45380",0.12987013,NULL,NULL,NULL,NULL
"62514","19500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62515","44100",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62517","45380",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62518","30660",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62519","30660",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62520","44100",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62521","19500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62522","19500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62523","19500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62524","19500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62525","19500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62526","19500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62530","44100",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62531","45380",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62532","19500",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62533",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62534",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62535","19500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62536","44100",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62537","19500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62538","45380",0.35329342,NULL,NULL,NULL,NULL,NULL,NULL
"62539","44100",0.95325541,"19500",0.04674457,NULL,NULL,NULL,NULL
"62540","45380",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62541","30660",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62543","30660",0.84756100,"19500",0.15243901,NULL,NULL,NULL,NULL
"62544","19500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62545","44100",0.75241780,"45380",0.24758220,NULL,NULL,NULL,NULL
"62546","45380",0.98066300,NULL,NULL,NULL,NULL,NULL,NULL
"62547","45380",0.96657383,"19500",0.03342618,NULL,NULL,NULL,NULL
"62548","30660",0.99813259,"44100",0.00186741,NULL,NULL,NULL,NULL
"62549","19500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62550","45380",0.14949651,"19500",0.02246321,NULL,NULL,NULL,NULL
"62551","19500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62553",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62554","19500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62555","45380",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62556","45380",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62557","45380",0.96395409,NULL,NULL,NULL,NULL,NULL,NULL
"62558","44100",0.94733691,"45380",0.04428486,NULL,NULL,NULL,NULL
"62560","41180",0.03342618,NULL,NULL,NULL,NULL,NULL,NULL
"62561","44100",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62563","44100",0.99207342,"45380",0.00792658,NULL,NULL,NULL,NULL
"62565",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62567","45380",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62568","45380",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62570","45380",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62571",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62572","41180",0.42307693,NULL,NULL,NULL,NULL,NULL,NULL
"62573","19500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62601","27300",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62610","27300",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62611","27300",0.12678938,NULL,NULL,NULL,NULL,NULL,NULL
"62612","27300",0.18211921,NULL,NULL,NULL,NULL,NULL,NULL
"62613","44100",0.98966110,"30660",0.01033889,NULL,NULL,NULL,NULL
"62615","44100",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62617",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62618",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62621","27300",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62622",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62624",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62625","44100",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62626","41180",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62627",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62628","27300",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62629","44100",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62630","41180",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62631","27300",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62633",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62634","30660",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62635","30660",0.99171269,"37900",0.00828729,NULL,NULL,NULL,NULL
"62638","27300",0.99229586,"41180",0.00770416,NULL,NULL,NULL,NULL
"62639",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62640","41180",0.99505496,NULL,NULL,NULL,NULL,NULL,NULL
"62642","44100",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62643","30660",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62644","15900",0.04291682,NULL,NULL,NULL,NULL,NULL,NULL
"62649","41180",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62650","27300",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62651","27300",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62655",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62656","30660",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62659","44100",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62660","27300",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62661","44100",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62662","44100",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62663","27300",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62664",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62665","27300",0.99871463,NULL,NULL,NULL,NULL,NULL,NULL
"62666","30660",0.94370860,"44100",0.05629139,NULL,NULL,NULL,NULL
"62667","41180",0.96587032,"27300",0.03412969,NULL,NULL,NULL,NULL
"62668","27300",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62670","44100",0.99353909,"27300",0.00646088,NULL,NULL,NULL,NULL
"62671","30660",0.96641791,NULL,NULL,NULL,NULL,NULL,NULL
"62672","41180",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62673","44100",0.77037036,NULL,NULL,NULL,NULL,NULL,NULL
"62674","41180",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62675","44100",0.99769056,NULL,NULL,NULL,NULL,NULL,NULL
"62677","44100",0.99911815,"27300",0.00088183,NULL,NULL,NULL,NULL
"62681",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62682","30660",0.28467152,"37900",0.08272506,NULL,NULL,NULL,NULL
"62684","44100",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62685","41180",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62688","44100",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62689","44100",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62690","41180",0.91778773,"44100",0.07025411,NULL,NULL,NULL,NULL
"62691",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62692","27300",0.89908254,"44100",0.10091743,NULL,NULL,NULL,NULL
"62693","44100",0.97588831,"30660",0.02411168,NULL,NULL,NULL,NULL
"62694","27300",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62695","27300",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62701","44100",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62702","44100",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62703","44100",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62704","44100",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62705","44100",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62706","44100",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62707","44100",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62708","44100",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62711","44100",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62712","44100",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62715","44100",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62716","44100",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62719","44100",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62722","44100",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62723","44100",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62726","44100",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62736","44100",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62739","44100",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62756","44100",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62757","44100",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62762","44100",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62763","44100",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62764","44100",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62765","44100",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62766","44100",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62767","44100",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62769","44100",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62776","44100",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62781","44100",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62791","44100",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62796","44100",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62801","16460",0.79655200,"41180",0.16578794,"34500",0.01774207,NULL,NULL
"62803",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62806",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62807","16460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62808","34500",0.20430107,NULL,NULL,NULL,NULL,NULL,NULL
"62809",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62810","34500",0.95247525,NULL,NULL,NULL,NULL,NULL,NULL
"62811",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62812",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62814","34500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62815",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62816","34500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62817",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62818",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62819",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62820",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62821",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62822",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62823",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62824",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62825",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62827",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62828",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62829",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62830","34500",0.98282695,"16460",0.01717305,NULL,NULL,NULL,NULL
"62831",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62832","16060",0.01701951,NULL,NULL,NULL,NULL,NULL,NULL
"62833",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62834",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62835",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62836","34500",0.08408408,NULL,NULL,NULL,NULL,NULL,NULL
"62837",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62838","20820",0.05706874,"16460",0.02983139,NULL,NULL,NULL,NULL
"62839",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62840",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62841","16060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62842",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62843",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62844",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62846","34500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62848",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62849","16460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62850",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62851","34500",0.12142857,"16460",0.02142857,NULL,NULL,NULL,NULL
"62852",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62853","16460",0.99529409,"34500",0.00470588,NULL,NULL,NULL,NULL
"62854","16460",0.99885321,NULL,NULL,NULL,NULL,NULL,NULL
"62856",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62858",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62859",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62860",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62861",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62862",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62863",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62864","34500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62865",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62867",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62868",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62869",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62870","16460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62871",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62872","34500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62874",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62875","16460",0.98039216,"41180",0.01960784,NULL,NULL,NULL,NULL
"62876",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62877","34500",0.04119850,NULL,NULL,NULL,NULL,NULL,NULL
"62878",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62879",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62880","20820",0.00781250,NULL,NULL,NULL,NULL,NULL,NULL
"62881","16460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62882","16460",0.97799999,"41180",0.02200000,NULL,NULL,NULL,NULL
"62883","34500",0.74269009,NULL,NULL,NULL,NULL,NULL,NULL
"62884","34500",0.00070077,NULL,NULL,NULL,NULL,NULL,NULL
"62885","16460",0.01351351,NULL,NULL,NULL,NULL,NULL,NULL
"62886",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62887",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62888",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62889","34500",0.76765376,"16460",0.23234624,NULL,NULL,NULL,NULL
"62890","16060",0.19697964,NULL,NULL,NULL,NULL,NULL,NULL
"62891",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62892","16460",0.99516910,NULL,NULL,NULL,NULL,NULL,NULL
"62893","16460",0.53638256,"34500",0.46361747,NULL,NULL,NULL,NULL
"62894","34500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62895",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62896","16060",0.04505814,NULL,NULL,NULL,NULL,NULL,NULL
"62897",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62898","34500",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62899","16460",0.00724638,NULL,NULL,NULL,NULL,NULL,NULL
"62901","16060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62902","16060",0.99533439,NULL,NULL,NULL,NULL,NULL,NULL
"62903","16060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62905","16060",0.14565825,NULL,NULL,NULL,NULL,NULL,NULL
"62906",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62907","16060",0.99602383,NULL,NULL,NULL,NULL,NULL,NULL
"62908","37140",0.57327586,NULL,NULL,NULL,NULL,NULL,NULL
"62909",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62910","37140",0.98248070,NULL,NULL,NULL,NULL,NULL,NULL
"62912",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62914","16020",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62915","16060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62916","16060",0.76646709,NULL,NULL,NULL,NULL,NULL,NULL
"62917","16060",0.05748175,NULL,NULL,NULL,NULL,NULL,NULL
"62918","16060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62919",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62920","16060",0.00453858,NULL,NULL,NULL,NULL,NULL,NULL
"62921","16060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62922","16060",0.75402987,NULL,NULL,NULL,NULL,NULL,NULL
"62923",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62924","16060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62926",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62927","16060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62928",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62930",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62931",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62932","16060",0.99731183,NULL,NULL,NULL,NULL,NULL,NULL
"62933","16060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62934",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62935",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62938","37140",0.01586157,NULL,NULL,NULL,NULL,NULL,NULL
"62939","16060",0.02269044,NULL,NULL,NULL,NULL,NULL,NULL
"62940","16060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62941","37140",0.32951289,NULL,NULL,NULL,NULL,NULL,NULL
"62942","16060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62943","37140",0.21613833,NULL,NULL,NULL,NULL,NULL,NULL
"62946",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62947",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62948","16060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62949","16060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62950","16060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62951","16060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62952","16020",0.01238816,NULL,NULL,NULL,NULL,NULL,NULL
"62953","37140",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"62954",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"62955",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
